Sequence,box,study year,harvest year,ID seq number,prov sale,prov kill,age,changed,sample type,barcode ID,dateshot,latitude,longitude,key,Central Rectrix Length,Central Rectrix Unfeathered Quill  Length,Central Rectrix  Quill Dia,Longest Rectrix Length,Longest Rectrix Unfeathered Quill  Length,Longest Rectrix Quill Dia ,Most lateral Rectrix Length,Most lateral Rectrix Unfeathered Quill Length,Most lateral Rectrix Quill Dia,Comment,race measurements,key step for call,race tail,race tree,agree key and dna,race label,difference between checker and RM,
,,,2005,172221139 2004,SK,SK,A,,Assumed CAGO,,1209,5154,10508,,,,,,,,,,,,,,,,,,,
,,,2005,172221139 2005,MB,MB,A,,Assumed CAGO,,1022,4952,9735,,,,,,,,,,,,,,,,,,,
,,,2005,172221140 2004,SK,SK,A,,Assumed CAGO,,1202,5046,10339,,,,,,,,,,,,,,,,,,,
,,,2006,172221141 2004,AB,AB,A,,Assumed CAGO,,1109,5046,11328,,,,,,,,,,,,,,,,,,,
,,,2005,172221141 2005,MB,MB,A,,Assumed CAGO,,1020,5005,9715,,,,,,,,,,,,,,,,,,,
,,,2005,172221142 2005,MB,MB,A,,Assumed CAGO,,1015,5020,9654,,,,,,,,,,,,,,,,,,,
,,,2006,172221144 2004,AB,AB,A,,Assumed CAGO,,1223,4942,11250,,,,,,,,,,,,,,,,,,,
,,,2005,172221144 2005,MB,MB,A,,Assumed CAGO,,1015,5020,9654,,,,,,,,,,,,,,,,,,,
,,,2005,172221145 2005,MB,MB,A,,Assumed CAGO,,924,5342,10124,,,,,,,,,,,,,,,,,,,
,,,2006,172221146 2004,AB,AB,A,,Assumed CAGO,,1223,4942,11250,,,,,,,,,,,,,,,,,,,
,,,2005,172221146 2005,MB,MB,A,,Assumed CAGO,,1009,4953,9710,,,,,,,,,,,,,,,,,,,
,,,2006,172221147 2004,AB,AB,A,,Assumed CAGO,,1007,5225,11428,,,,,,,,,,,,,,,,,,,
,,,2006,172221148 2004,AB,AB,A,,Assumed CAGO,,1004,5346,11350,,,,,,,,,,,,,,,,,,,
,,,2005,172221149 2005,MB,MB,A,,Assumed CAGO,,902,5117,9833,,,,,,,,,,,,,,,,,,,
,,,2006,172221150 2004,AB,AB,A,,Assumed CAGO,,923,5343,11140,,,,,,,,,,,,,,,,,,,
,,,2005,172221150 2005,MB,MB,A,,Assumed CAGO,,925,5050,9820,,,,,,,,,,,,,,,,,,,
,,,2006,172221151 2004,AB,AB,A,,Assumed CAGO,,1007,5225,11428,,,,,,,,,,,,,,,,,,,
,,,2006,172221153 2004,AB,AB,A,,Assumed CAGO,,210,5046,11328,,,,,,,,,,,,,,,,,,,
,,,2005,172221154 2005,MB,MB,A,,Assumed CAGO,,926,5050,9820,,,,,,,,,,,,,,,,,,,
,,,2006,172221155 2004,AB,AB,A,,Assumed CAGO,,1023,5412,11219,,,,,,,,,,,,,,,,,,,
,,,2005,172221155 2005,MB,MB,A,,Assumed CAGO,,1016,5340,10127,,,,,,,,,,,,,,,,,,,
,,,2006,172221157 2004,AB,AB,A,,Assumed CAGO,,1009,5225,11428,,,,,,,,,,,,,,,,,,,
,,,2006,172221158 2004,AB,AB,A,,Assumed CAGO,,923,5343,11140,,,,,,,,,,,,,,,,,,,
,,,2005,172221158 2005,,MB,A,,Assumed CAGO,,1002,4949,9916,,,,,,,,,,,,,,,,,,,
,,,2006,172221160 2004,AB,AB,A,,Assumed CAGO,,623,5343,11140,,,,,,,,,,,,,,,,,,,
,,,2005,172221160 2005,MB,MB,A,,Assumed CAGO,,926,5050,9820,,,,,,,,,,,,,,,,,,,
,,,2006,172221161 2004,AB,AB,A,,Assumed CAGO,,925,5307,11309,,,,,,,,,,,,,,,,,,,
,,,2005,172221162 2005,AB,AB,A,,Assumed CAGO,,929,5106,11323,,,,,,,,,,,,,,,,,,,
,,,2005,172221163 2005,MB,MB,A,,Assumed CAGO,,1016,5340,10127,,,,,,,,,,,,,,,,,,,
,,,2006,172221165 2004,SK,SK,A,,Assumed CAGO,,918,5327,10522,,,,,,,,,,,,,,,,,,,
,,,2005,172221165 2005,AB,AB,A,,Assumed CAGO,,1014,5358,11454,,,,,,,,,,,,,,,,,,,
,,,2005,172221166 2005,AB,AB,A,,Assumed CAGO,,1025,5350,11517,,,,,,,,,,,,,,,,,,,
,,,2006,172221167 2004,MB,MB,A,,Assumed CAGO,,915,5146,9844,,,,,,,,,,,,,,,,,,,
,,,2005,172221168 2005,AB,AB,A,,Assumed CAGO,,1025,5350,11517,,,,,,,,,,,,,,,,,,,
,,,2006,172221169 2004,MB,MB,A,,Assumed CAGO,,915,5146,9843,,,,,,,,,,,,,,,,,,,
,,,2006,172221170 2004,SK,SK,A,,Assumed CAGO,,1026,5055,10230,,,,,,,,,,,,,,,,,,,
,,,2005,172221170 2005,AB,AB,A,,Assumed CAGO,,1025,5350,11517,,,,,,,,,,,,,,,,,,,
,,,2006,172221171 2004,MB,MB,A,,Assumed CAGO,,915,5146,9843,,,,,,,,,,,,,,,,,,,
,,,2006,172221174 2004,SK,SK,A,,Assumed CAGO,,1103,5022,10430,,,,,,,,,,,,,,,,,,,
,,,2005,172221174 2005,AB,AB,A,,Assumed CAGO,,1001,5049,11128,,,,,,,,,,,,,,,,,,,
,,,2006,172221175 2004,SK,SK,A,,Assumed CAGO,,1103,5022,10430,,,,,,,,,,,,,,,,,,,
,,,2005,172221175 2005,,AB,A,,Assumed CAGO,,1015,5254,11322,,,,,,,,,,,,,,,,,,,
,,,2005,172221176 2005,AB,AB,A,,Assumed CAGO,,1116,5008,11222,,,,,,,,,,,,,,,,,,,
,,,2006,172221177 2004,SK,SK,A,,Assumed CAGO,,1103,5022,10430,,,,,,,,,,,,,,,,,,,
,,,2005,172221178 2005,AB,AB,A,,Assumed CAGO,,1020,5000,11037,,,,,,,,,,,,,,,,,,,
,,,2006,172221179 2004,SK,SK,A,,Assumed CAGO,,1103,5022,10430,,,,,,,,,,,,,,,,,,,
,,,2005,172221179 2005,AB,AB,A,,Assumed CAGO,,1014,5358,11454,,,,,,,,,,,,,,,,,,,
,,,2005,172221180 2005,AB,AB,A,,Assumed CAGO,,929,5106,11323,,,,,,,,,,,,,,,,,,,
,,,2006,172221181 2004,MB,MB,A,,Assumed CAGO,,918,5111,10027,,,,,,,,,,,,,,,,,,,
,,,2006,172221183 2004,MB,MB,A,,Assumed CAGO,,1006,4931,9626,,,,,,,,,,,,,,,,,,,
,,,2005,172221183 2005,AB,AB,A,,Assumed CAGO,,912,5105,11319,,,,,,,,,,,,,,,,,,,
,,,2006,172221184 2004,SK,SK,A,,Assumed CAGO,,909,5322,10952,,,,,,,,,,,,,,,,,,,
,,,2006,172221185 2004,MB,MB,A,,Assumed CAGO,,918,5111,10027,,,,,,,,,,,,,,,,,,,
,,,2006,172221186 2004,SK,SK,A,,Assumed CAGO,,910,5327,10934,,,,,,,,,,,,,,,,,,,
,,,2006,172221187 2004,SK,SK,A,,Assumed CAGO,,909,5321,10953,,,,,,,,,,,,,,,,,,,
,,,2006,172221188 2004,SK,SK,A,,Assumed CAGO,,910,5327,10934,,,,,,,,,,,,,,,,,,,
,,,2005,172221188 2005,AB,AB,A,,Assumed CAGO,,912,5030,11153,,,,,,,,,,,,,,,,,,,
,,,2005,172221189 2005,AB,AB,A,,Assumed CAGO,,913,5155,11038,,,,,,,,,,,,,,,,,,,
,,,2006,172221190 2004,SK,SK,A,,Assumed CAGO,,1011,5225,10727,,,,,,,,,,,,,,,,,,,
,,,2005,172221190 2005,AB,AB,A,,Assumed CAGO,,913,5235,11251,,,,,,,,,,,,,,,,,,,
,,,2006,172221191 2004,SK,SK,A,,Assumed CAGO,,909,5322,10952,,,,,,,,,,,,,,,,,,,
,,,2006,172221192 2004,SK,SK,A,,Assumed CAGO,,1007,4908,10251,,,,,,,,,,,,,,,,,,,
,,,2006,172221193 2004,SK,SK,A,,Assumed CAGO,,910,5327,10934,,,,,,,,,,,,,,,,,,,
,,,2006,172221194 2004,SK,SK,A,,Assumed CAGO,,1007,4908,10251,,,,,,,,,,,,,,,,,,,
,,,2006,172221195 2004,SK,SK,A,,Assumed CAGO,,1007,4908,10251,,,,,,,,,,,,,,,,,,,
,,,2005,172221195 2005,AB,AB,A,,Assumed CAGO,,913,5235,11251,,,,,,,,,,,,,,,,,,,
,,,2006,172221196 2004,SK,SK,A,,Assumed CAGO,,1007,4908,10251,,,,,,,,,,,,,,,,,,,
,,,2006,172221197 2004,SK,SK,A,,Assumed CAGO,,1011,5225,10727,,,,,,,,,,,,,,,,,,,
,,,2005,172221197 2005,AB,AB,A,,Assumed CAGO,,905,5247,11258,,,,,,,,,,,,,,,,,,,
,,,2005,172221198 2005,AB,AB,A,,Assumed CAGO,,1029,4947,11215,,,,,,,,,,,,,,,,,,,
,,,2006,172221199 2004,SK,SK,A,,Assumed CAGO,,1011,5225,10727,,,,,,,,,,,,,,,,,,,
,,,2005,172221199 2005,AB,AB,A,,Assumed CAGO,,901,5345,11443,,,,,,,,,,,,,,,,,,,
,,,2005,172221200 2005,AB,AB,A,,Assumed CAGO,,913,5235,11251,,,,,,,,,,,,,,,,,,,
,,,2005,172221201 2005,AB,AB,A,,Assumed CAGO,,1122,5052,11258,,,,,,,,,,,,,,,,,,,
,,,2006,172221202 2004,AB,AB,A,,Assumed CAGO,,1211,5102,11403,,,,,,,,,,,,,,,,,,,
,,,2006,172221203 2004,MB,MB,A,,Assumed CAGO,,925,5051,9817,,,,,,,,,,,,,,,,,,,
,,,2005,172221203 2005,AB,AB,A,,Assumed CAGO,,1022,5338,11151,,,,,,,,,,,,,,,,,,,
,,,2006,172221204 2004,AB,AB,A,,Assumed CAGO,,1212,5101,11405,,,,,,,,,,,,,,,,,,,
,,,2005,172221205 2005,BC,AB,A,,Assumed CAGO,,1008,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2006,172221206 2004,AB,AB,A,,Assumed CAGO,,1216,4948,11301,,,,,,,,,,,,,,,,,,,
,,,2006,172221207 2004,MB,MB,A,,Assumed CAGO,,915,5146,9843,,,,,,,,,,,,,,,,,,,
,,,2005,172221207 2005,BC,AB,A,,Assumed CAGO,,1007,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2006,172221208 2004,AB,AB,A,,Assumed CAGO,,925,5307,11309,,,,,,,,,,,,,,,,,,,
,,,2006,172221209 2004,AB,AB,A,,Assumed CAGO,,1216,4948,11301,,,,,,,,,,,,,,,,,,,
,,,2005,172221209 2005,BC,AB,A,,Assumed CAGO,,1007,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2006,172221210 2004,AB,AB,A,,Assumed CAGO,,1214,4925,11310,,,,,,,,,,,,,,,,,,,
,,,2006,172221211 2004,SK,SK,A,,Assumed CAGO,,1030,5003,10629,,,,,,,,,,,,,,,,,,,
,,,2005,172221211 2005,AB,AB,A,,Assumed CAGO,,912,5035,11153,,,,,,,,,,,,,,,,,,,
,,,2006,172221213 2004,AB,AB,A,,Assumed CAGO,,1125,4940,11250,,,,,,,,,,,,,,,,,,,
,,,2005,172221213 2005,AB,AB,A,,Assumed CAGO,,912,5030,11153,,,,,,,,,,,,,,,,,,,
,,,2006,172221215 2004,AB,AB,A,,Assumed CAGO,,925,5307,11309,,,,,,,,,,,,,,,,,,,
,,,2005,172221215 2005,AB,AB,A,,Assumed CAGO,,926,5603,11758,,,,,,,,,,,,,,,,,,,
,,,2006,172221216 2004,AB,AB,A,,Assumed CAGO,,1218,4942,11250,,,,,,,,,,,,,,,,,,,
,,,2005,172221216 2005,BC,AB,A,,Assumed CAGO,,1011,5517,11859,,,,,,,,,,,,,,,,,,,
,,,2006,172221217 2004,SK,SK,A,,Assumed CAGO,,1109,5218,10352,,,,,,,,,,,,,,,,,,,
,,,2005,172221217 2005,AB,AB,A,,Assumed CAGO,,1029,4947,11215,,,,,,,,,,,,,,,,,,,
,,,2006,172221218 2004,AB,AB,A,,Assumed CAGO,,1218,4942,11250,,,,,,,,,,,,,,,,,,,
,,,2005,172221218 2005,BC,AB,A,,Assumed CAGO,,1011,5517,11859,,,,,,,,,,,,,,,,,,,
,,,2006,172221219 2004,AB,AB,A,,Assumed CAGO,,925,5307,11309,,,,,,,,,,,,,,,,,,,
,,,2005,172221219 2005,AB,AB,A,,Assumed CAGO,,1001,5049,11128,,,,,,,,,,,,,,,,,,,
,,,2006,172221220 2004,AB,AB,A,,Assumed CAGO,,1219,4942,11250,,,,,,,,,,,,,,,,,,,
,,,2005,172221220 2005,AB,AB,A,,Assumed CAGO,,930,5352,11514,,,,,,,,,,,,,,,,,,,
,,,2006,172221222 2004,AB,AB,A,,Assumed CAGO,,922,5415,11012,,,,,,,,,,,,,,,,,,,
,,,2005,172221222 2005,BC,AB,A,,Assumed CAGO,,1007,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2006,172221223 2004,AB,AB,A,,Assumed CAGO,,913,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2005,172221223 2005,AB,AB,A,,Assumed CAGO,,1125,5014,11218,,,,,,,,,,,,,,,,,,,
,,,2005,172221226 2005,AB,AB,A,,Assumed CAGO,,923,5335,11349,,,,,,,,,,,,,,,,,,,
,,,2006,172221227 2004,MB,MB,A,,Assumed CAGO,,1009,5005,9630,,,,,,,,,,,,,,,,,,,
,,,2006,172221228 2004,AB,AB,A,,Assumed CAGO,,929,5554,11741,,,,,,,,,,,,,,,,,,,
,,,2005,172221228 2005,AB,AB,A,,Assumed CAGO,,1001,5049,11128,,,,,,,,,,,,,,,,,,,
,,,2006,172221229 2004,MB,MB,A,,Assumed CAGO,,925,5051,9817,,,,,,,,,,,,,,,,,,,
,,,2005,172221229 2005,BC,AB,A,,Assumed CAGO,,1013,5518,11900,,,,,,,,,,,,,,,,,,,
,,,2006,172221230 2004,AB,AB,A,,Assumed CAGO,,929,5516,11926,,,,,,,,,,,,,,,,,,,
,,,2005,172221232 2005,AB,AB,A,,Assumed CAGO,,913,5235,11251,,,,,,,,,,,,,,,,,,,
,,,2005,172221234 2005,AB,AB,A,,Assumed CAGO,,913,5235,11251,,,,,,,,,,,,,,,,,,,
,,,2006,172221235 2004,AB,AB,A,,Assumed CAGO,,1211,5102,11403,,,,,,,,,,,,,,,,,,,
,,,2006,172221236 2004,AB,AB,A,,Assumed CAGO,,913,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2005,172221236 2005,AB,AB,A,,Assumed CAGO,,1223,4934,11223,,,,,,,,,,,,,,,,,,,
,,,2006,172221237 2004,AB,AB,A,,Assumed CAGO,,1212,5101,11405,,,,,,,,,,,,,,,,,,,
,,,2005,172221238 2005,AB,AB,A,,Assumed CAGO,,1025,5350,11517,,,,,,,,,,,,,,,,,,,
,,,2006,172221239 2004,AB,AB,A,,Assumed CAGO,,1212,5101,11405,,,,,,,,,,,,,,,,,,,
,,,2005,172221239 2005,AB,AB,A,,Assumed CAGO,,913,5235,11251,,,,,,,,,,,,,,,,,,,
,,,2005,172221240 2005,AB,AB,A,,Assumed CAGO,,912,5030,11153,,,,,,,,,,,,,,,,,,,
,,,2006,172221241 2004,AB,AB,A,,Assumed CAGO,,1021,4937,11209,,,,,,,,,,,,,,,,,,,
,,,2005,172221241 2005,AB,AB,A,,Assumed CAGO,,1125,5014,11218,,,,,,,,,,,,,,,,,,,
,,,2005,172221242 2005,BC,AB,A,,Assumed CAGO,,1007,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2005,172221243 2005,AB,AB,A,,Assumed CAGO,,1122,4940,11155,,,,,,,,,,,,,,,,,,,
,,,2006,172221244 2004,AB,AB,A,,Assumed CAGO,,1026,5224,11422,,,,,,,,,,,,,,,,,,,
,,,2005,172221244 2005,BC,AB,A,,Assumed CAGO,,1007,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2006,172221245 2004,AB,AB,A,,Assumed CAGO,,1118,4934,11223,,,,,,,,,,,,,,,,,,,
,,,2005,172221245 2005,AB,AB,A,,Assumed CAGO,,1122,4940,11141,,,,,,,,,,,,,,,,,,,
,,,2006,172221246 2004,AB,AB,A,,Assumed CAGO,,1026,5224,11422,,,,,,,,,,,,,,,,,,,
,,,2006,172221247 2004,AB,AB,A,,Assumed CAGO,,1108,4935,11147,,,,,,,,,,,,,,,,,,,
,,,2006,172221248 2004,AB,AB,A,,Assumed CAGO,,1118,5051,11323,,,,,,,,,,,,,,,,,,,
,,,2005,172221248 2005,AB,AB,A,,Assumed CAGO,,1122,5052,11258,,,,,,,,,,,,,,,,,,,
,,,2005,172221249 2005,AB,AB,A,,Assumed CAGO,,1109,4950,11221,,,,,,,,,,,,,,,,,,,
,,,2006,172221250 2004,AB,AB,A,,Assumed CAGO,,909,5215,11319,,,,,,,,,,,,,,,,,,,
,,,2005,172221250 2005,AB,AB,A,,Assumed CAGO,,929,5050,11216,,,,,,,,,,,,,,,,,,,
,,,2006,172221251 2004,AB,AB,A,,Assumed CAGO,,1009,5250,11107,,,,,,,,,,,,,,,,,,,
,,,2005,172221251 2005,AB,AB,A,,Assumed CAGO,,1001,5049,11128,,,,,,,,,,,,,,,,,,,
,,,2005,172221252 2005,AB,AB,A,,Assumed CAGO,,1125,5014,11218,,,,,,,,,,,,,,,,,,,
,,,2006,172221253 2004,AB,AB,A,,Assumed CAGO,,1108,5055,11353,,,,,,,,,,,,,,,,,,,
,,,2006,172221254 2004,AB,AB,A,,Assumed CAGO,,909,5215,11319,,,,,,,,,,,,,,,,,,,
,,,2005,172221254 2005,BC,AB,A,,Assumed CAGO,,1007,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2006,172221255 2004,AB,AB,A,,Assumed CAGO,,,,,,,,,,,,,,,,,,,,,,,
,,,2006,172221256 2004,AB,AB,A,,Assumed CAGO,,909,5215,11319,,,,,,,,,,,,,,,,,,,
,,,2005,172221256 2005,BC,AB,A,,Assumed CAGO,,1007,5520,11939,,,,,,,,,,,,,,,,,,,
,,,2005,172221257 2005,AB,AB,A,,Assumed CAGO,,1116,5025,11232,,,,,,,,,,,,,,,,,,,
,,,2006,172221258 2004,AB,AB,A,,Assumed CAGO,,909,5215,11319,,,,,,,,,,,,,,,,,,,
,,,2005,172221259 2005,AB,AB,A,,Assumed CAGO,,1125,5014,11218,,,,,,,,,,,,,,,,,,,
,,,2006,172221260 2004,AB,AB,A,,Assumed CAGO,,909,5215,11319,,,,,,,,,,,,,,,,,,,
,,,2005,172221260 2005,AB,AB,A,,Assumed CAGO,,1125,5014,11218,,,,,,,,,,,,,,,,,,,
,,,2005,172221261 2005,BC,BC,A,,Assumed CAGO,,910,4905,12254,,,,,,,,,,,,,,,,,,,
,,,2006,172221262 2004,AB,AB,A,,Assumed CAGO,,1106,4928,11236,,,,,,,,,,,,,,,,,,,
,,,2006,172221263 2004,AB,AB,A,,Assumed CAGO,,904,5334,11220,,,,,,,,,,,,,,,,,,,
,,,2005,172221263 2005,BC,BC,A,,Assumed CAGO,,922,5401,12451,,,,,,,,,,,,,,,,,,,
,,,2006,172221265 2004,AB,AB,A,,Assumed CAGO,,904,5334,11220,,,,,,,,,,,,,,,,,,,
,,,2006,172221266 2004,AB,AB,A,,Assumed CAGO,,1201,4945,11249,,,,,,,,,,,,,,,,,,,
,,,2006,172221267 2004,AB,AB,A,,Assumed CAGO,,1009,5250,11107,,,,,,,,,,,,,,,,,,,
,,,2006,172221268 2004,AB,AB,A,,Assumed CAGO,,1223,4942,11250,,,,,,,,,,,,,,,,,,,
,,,2006,172221270 2004,AB,AB,A,,Assumed CAGO,,1021,5038,11352,,,,,,,,,,,,,,,,,,,
,,,2005,172221270 2005,BC,BC,A,,Assumed CAGO,,910,4905,12254,,,,,,,,,,,,,,,,,,,
,,,2006,172221271 2004,AB,AB,A,,Assumed CAGO,,1021,5038,11352,,,,,,,,,,,,,,,,,,,
,,,2006,172221272 2004,AB,AB,A,,Assumed CAGO,,923,5343,11140,,,,,,,,,,,,,,,,,,,
,,,2006,172221273 2004,AB,AB,A,,Assumed CAGO,,1025,5212,11348,,,,,,,,,,,,,,,,,,,
,,,2006,172221275 2004,AB,AB,A,,Assumed CAGO,,1009,5051,11324,,,,,,,,,,,,,,,,,,,
,,,2005,172221279 2005,AB,AB,A,,Assumed CAGO,,1121,4940,11155,,,,,,,,,,,,,,,,,,,
,,,2006,172221281 2004,AB,AB,A,,Assumed CAGO,,914,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2006,172221282 2004,AB,AB,A,,Assumed CAGO,,913,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2006,172221283 2004,AB,AB,A,,Assumed CAGO,,914,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2005,172221283 2005,BC,BC,A,,Assumed CAGO,,1009,5402,12545,,,,,,,,,,,,,,,,,,,
,,,2006,172221284 2004,AB,AB,A,,Assumed CAGO,,929,5212,11348,,,,,,,,,,,,,,,,,,,
,,,2006,172221285 2004,AB,AB,A,,Assumed CAGO,,913,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2006,172221286 2004,AB,AB,A,,Assumed CAGO,,1005,5241,11220,,,,,,,,,,,,,,,,,,,
,,,2006,172221287 2004,AB,AB,A,,Assumed CAGO,,913,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2006,172221288 2004,AB,AB,A,,Assumed CAGO,,1005,5241,11220,,,,,,,,,,,,,,,,,,,
,,,2006,172221289 2004,SK,SK,A,,Assumed CAGO,,930,5158,10623,,,,,,,,,,,,,,,,,,,
,,,2006,172221291 2004,SK,SK,A,,Assumed CAGO,,1007,4908,10251,,,,,,,,,,,,,,,,,,,
,,,2005,172221291 2005,BC,BC,A,,Assumed CAGO,,1130,5419,12953,,,,,,,,,,,,,,,,,,,
,,,2006,172221293 2004,SK,SK,A,,Assumed CAGO,,1010,4903,10259,,,,,,,,,,,,,,,,,,,
,,,2006,172221295 2004,SK,SK,A,,Assumed CAGO,,1010,4903,10259,,,,,,,,,,,,,,,,,,,
,,,2006,172221297 2004,SK,SK,A,,Assumed CAGO,,1007,4908,10251,,,,,,,,,,,,,,,,,,,
,,,2005,172221297 2005,BC,BC,A,,Assumed CAGO,,1009,5040,11919,,,,,,,,,,,,,,,,,,,
,,,2006,172221300 2004,AB,AB,A,,Assumed CAGO,,1010,5216,11350,,,,,,,,,,,,,,,,,,,
,,,2006,172221301 2004,AB,AB,A,,Assumed CAGO,,1005,5241,11220,,,,,,,,,,,,,,,,,,,
,,,2005,172221301 2005,AB,AB,A,,Assumed CAGO,,1006,5353,11513,,,,,,,,,,,,,,,,,,,
,,,2006,172221303 2004,AB,AB,A,,Assumed CAGO,,1007,5214,11317,,,,,,,,,,,,,,,,,,,
,,,2006,172221304 2004,AB,AB,A,,Assumed CAGO,,1008,5653,11735,,,,,,,,,,,,,,,,,,,
,,,2005,172221305 2005,AB,AB,A,,Assumed CAGO,,923,5219,11243,,,,,,,,,,,,,,,,,,,
,,,2006,172221306 2004,AB,AB,A,,Assumed CAGO,,1008,5653,11735,,,,,,,,,,,,,,,,,,,
,,,2005,172221306 2005,BC,BC,A,,Assumed CAGO,,1009,5402,12545,,,,,,,,,,,,,,,,,,,
,,,2005,172221307 2005,AB,AB,A,,Assumed CAGO,,923,5222,11248,,,,,,,,,,,,,,,,,,,
,,,2006,172221309 2004,AB,AB,A,,Assumed CAGO,,909,5018,11204,,,,,,,,,,,,,,,,,,,
,,,2005,172221309 2005,BC,AB,A,,Assumed CAGO,,919,5523,11933,,,,,,,,,,,,,,,,,,,
,,,2006,172221310 2004,AB,AB,A,,Assumed CAGO,,929,5235,11249,,,,,,,,,,,,,,,,,,,
,,,2005,172221311 2005,AB,AB,A,,Assumed CAGO,,1006,5353,11513,,,,,,,,,,,,,,,,,,,
,,,2005,172221313 2005,BC,AB,A,,Assumed CAGO,,919,5523,11933,,,,,,,,,,,,,,,,,,,
,,,2006,172221314 2004,AB,AB,A,,Assumed CAGO,,913,5202,11405,,,,,,,,,,,,,,,,,,,
,,,2006,172221315 2004,AB,AB,A,,Assumed CAGO,,1007,5214,11317,,,,,,,,,,,,,,,,,,,
,,,2006,172221317 2004,AB,AB,A,,Assumed CAGO,,930,5202,11208,,,,,,,,,,,,,,,,,,,
,,,2006,172221318 2004,AB,AB,A,,Assumed CAGO,,1026,5103,11326,,,,,,,,,,,,,,,,,,,
,,,2006,172221319 2004,AB,AB,A,,Assumed CAGO,,922,5456,11226,,,,,,,,,,,,,,,,,,,
,,,2006,172221321 2004,AB,AB,A,,Assumed CAGO,,1008,5653,11735,,,,,,,,,,,,,,,,,,,
,,,2005,172221321 2005,AB,AB,A,,Assumed CAGO,,923,5222,11248,,,,,,,,,,,,,,,,,,,
,,,2005,172221322 2005,AB,AB,A,,Assumed CAGO,,1019,5520,11903,,,,,,,,,,,,,,,,,,,
,,,2005,172221323 2005,AB,AB,A,,Assumed CAGO,,524,5233,11050,,,,,,,,,,,,,,,,,,,
,,,2005,172221324 2005,BC,AB,A,,Assumed CAGO,,919,5523,11933,,,,,,,,,,,,,,,,,,,
,,,2005,172221326 2005,AB,AB,A,,Assumed CAGO,,916,5335,11349,,,,,,,,,,,,,,,,,,,
,,,2005,172221327 2005,AB,AB,A,,Assumed CAGO,,1004,5343,11355,,,,,,,,,,,,,,,,,,,
,,,2005,172221328 2005,AB,AB,A,,Assumed CAGO,,917,5250,11112,,,,,,,,,,,,,,,,,,,
,,,2006,172221329 2004,AB,AB,A,,Assumed CAGO,,1009,5250,11107,,,,,,,,,,,,,,,,,,,
,,,2005,172221329 2005,BC,AB,A,,Assumed CAGO,,1019,5013,11142,,,,,,,,,,,,,,,,,,,
,,,2005,172221330 2005,AB,AB,A,,Assumed CAGO,,1119,5034,11253,,,,,,,,,,,,,,,,,,,
,,,2006,172221332 2004,AB,AB,A,,Assumed CAGO,,1118,5051,11323,,,,,,,,,,,,,,,,,,,
,,,2006,172221333 2004,AB,AB,A,,Assumed CAGO,,909,5215,11319,,,,,,,,,,,,,,,,,,,
,,,2005,172221334 2005,AB,AB,A,,Assumed CAGO,,924,5254,11451,,,,,,,,,,,,,,,,,,,
,,,2005,172221335 2005,AB,AB,A,,Assumed CAGO,,917,5250,11112,,,,,,,,,,,,,,,,,,,
,,,2006,172221337 2004,AB,AB,A,,Assumed CAGO,,927,5516,11926,,,,,,,,,,,,,,,,,,,
,,,2005,172221337 2005,AB,AB,A,,Assumed CAGO,,923,5222,11248,,,,,,,,,,,,,,,,,,,
,,,2005,172221338 2005,AB,AB,A,,Assumed CAGO,,924,5254,11451,,,,,,,,,,,,,,,,,,,
,,,2006,172221339 2004,AB,AB,A,,Assumed CAGO,,1008,5653,11735,,,,,,,,,,,,,,,,,,,
,,,2005,172221339 2005,AB,AB,A,,Assumed CAGO,,923,5222,11248,,,,,,,,,,,,,,,,,,,
,,,2006,172221341 2004,SK,SK,A,,Assumed CAGO,,1104,5038,10748,,,,,,,,,,,,,,,,,,,
,,,2006,172221344 2004,SK,SK,A,,Assumed CAGO,,918,5026,10142,,,,,,,,,,,,,,,,,,,
,,,2005,172221345 2005,AB,AB,A,,Assumed CAGO,,914,5210,11230,,,,,,,,,,,,,,,,,,,
,,,2006,172221346 2004,SK,SK,A,,Assumed CAGO,,1002,5215,10554,,,,,,,,,,,,,,,,,,,
,,,2006,172221347 2004,SK,SK,A,,Assumed CAGO,,1102,5223,10430,,,,,,,,,,,,,,,,,,,
,,,2005,172221347 2005,AB,AB,A,,Assumed CAGO,,915,5328,11355,,,,,,,,,,,,,,,,,,,
,,,2006,172221348 2004,SK,SK,A,,Assumed CAGO,,915,5027,10340,,,,,,,,,,,,,,,,,,,
,,,2005,172221348 2005,AB,AB,A,,Assumed CAGO,,1004,5343,11355,,,,,,,,,,,,,,,,,,,
